CustomerID,Title,FirstInitial,Surname,Age,Location,OccupationType,Industry,YearsInCurrentEmployment,NumPreviousEmployments,TotalIncome,TaxableIncome,TaxPaid,EffectiveTaxRate,UnionSubs,Fraud
3022,Mrs.,R,Martin,36,Munster,Employed,Public Sector,11.11,3,26120.21,23385.77,4677.15,0.179062496,Yes,No
3023,Mr.,B,Vaughan,48,Leinster (Other),Employed,Agriculture,13.01,1,74190.15,64155.74,19415.85,0.261703878,,No
3024,Mrs.,C,Jenkins,37,Connacht,Employed,Public Sector,11.75,2,33106.19,29942.3,5988.46,0.180886414,Yes,No
3025,Ms.,P,Sinclair,37,Munster,Self-Employed,Finance,2.35,5,45098.61,43624.65,10998.11,0.243868048,No,No
3026,Ms.,A,Jenkins,28,Munster,Self-Employed,Finance,3.48,8,51323.96,47727.88,12680.43,0.247066477,No,No
3027,Mr.,H,Preston,25,Leinster (Other),Employed,IT,2.7,7,45109.61,39229.14,9195.95,0.203857892,No,No
3028,Mrs.,M,King,34,Munster,Employed,Public Sector,8.64,2,49211.4,43698.17,11028.25,0.224099497,No,No
3029,Mrs.,C,Hall,45,Leinster (Other),Employed,Public Sector,14.69,2,28167.7,25756.72,5151.34,0.182881101,Yes,No
3030,Mrs.,J,Bartlett,33,Leinster (Other),Employed,Construction,,2,39280.93,37149.94,8343.48,0.212405358,Yes,No
3031,Mrs.,R,Campbell,29,Leinster (Other),Employed,Finance,,2,30530.12,25824.65,5164.93,0.1691749,No,Yes
3032,Mr.,C,Gibson,31,Dublin,Self-Employed,Finance,2.86,6,34119.66,25780.43,5156.09,0.15111786,,Yes
3033,Mr.,H,Fox,48,Connacht,Self-Employed,Agriculture,26,2,29187.19,27176.94,5435.39,0.18622519,No,Yes
3034,Mr.,K,Craig,40,Leinster (Other),Employed,Retail,8.78,3,32075.96,28723.73,5744.75,0.179098303,Yes,No
3035,Ms.,B,Hill,44,Dublin,Self-Employed,Construction,2.75,7,36772.9,32597.37,6519.47,0.17729007,No,Yes
3036,Ms.,M,Walker,51,Dublin,Self-Employed,Professional,19.71,2,18479.29,17533.5,3506.7,0.189763784,No,Yes
3037,Mr.,S,Jennings,49,Munster,Self-Employed,Agriculture,27.78,2,29185.66,27522.37,5504.47,0.188601868,No,Yes
3038,Ms.,O,Grant,37,Munster,Employed,Public Sector,9.18,2,68124.85,64151.12,19413.96,0.284976187,Yes,No
3039,Mr.,D,Clark,38,Munster,Casual,Agriculture,4.03,7,63150.09,61357.21,18268.46,0.289286365,Yes,No
3040,Mr.,Z,Johnston,42,Connacht,Self-Employed,Agriculture,21.12,3,26434.94,26406.74,5281.35,0.199786722,No,No
3041,Ms.,S,Scott,37,Connacht,Self-Employed,Transport,3.15,4,25155.72,23904.63,4780.93,0.190053395,No,No
3042,Mr.,C,Mackay,34,Connacht,Employed,Public Sector,9.32,1,62068.4,54848.99,15600.09,0.251337073,Yes,No
3043,Mr.,C,Patterson,35,Dublin,Employed,IT,8.19,2,70887.17,60346.91,17854.23,0.251868286,,Yes
3044,Mr.,L,Jordan,36,Leinster (Other),Employed,Transport,0.85,10,64729.23,62597.09,18776.81,0.290082394,,No
3045,Ms.,A,Stewart,37,Dublin,Employed,Public Sector,12.62,2,59262.25,52162.46,14498.61,0.244651696,Yes,No
3046,Mrs.,M,Buckley,40,Dublin,Employed,Public Sector,11.2,3,35611.9,34499.22,7256.68,0.203771211,Yes,No
3047,Mr.,E,Ashton,,Munster,Self-Employed,Construction,0.14,11,24893.1,24328.13,4865.63,0.195460991,No,No
3048,Ms.,S,Patterson,45,Leinster (Other),Employed,Public Sector,15.17,2,21642.49,18841.05,3768.21,0.174111666,Yes,No
3049,Mrs.,F,Holloway,37,Dublin,Self-Employed,Transport,1.62,8,37331.01,36374.16,8025.41,0.214979718,No,No
3050,Mrs.,M,Nolan,48,Munster,Employed,Public Sector,14.12,2,23694.47,22859.85,4571.97,0.192955149,,No
3051,Ms.,C,Bruce,40,Munster,Employed,Public Sector,9.42,1,24667.23,21395.25,4279.05,0.173471038,Yes,No
3052,Mr.,S,Law,49,Munster,Self-Employed,Agriculture,19.45,1,17520.85,15977.27,3195.45,0.18237985,No,Yes
3053,Mrs.,F,Mackay,27,Munster,Employed,Finance,4.65,7,32517.47,29124.82,5824.96,0.179133247,No,Yes
3054,Mrs.,A,Bevan,37,Munster,Employed,Public Sector,8.45,2,41627.96,37663.45,8554.01,0.205487129,No,No
3055,Mr.,M,Hudson,31,Leinster (Other),Self-Employed,IT,4.83,0,45941.11,40999.92,9921.97,0.21597149,No,No
3056,Mrs.,C,May,30,Dublin,Self-Employed,Finance,2.6,8,91861.33,80224.31,26003.97,0.283078527,No,No
3057,Mrs.,C,Allan,48,Connacht,Self-Employed,Agriculture,20.9,2,14554.48,12785.71,2557.14,0.175694357,No,Yes
3058,Ms.,N,Ferguson,45,Leinster (Other),Employed,Public Sector,14.8,1,57291.35,54157.69,15316.65,0.267346641,Yes,No
3059,Mr.,B,Bradley,,,Self-Employed,Agriculture,7.13,2,27991.75,26939.48,5387.9,0.192481713,No,No
3060,Mrs.,A,Fleming,34,Connacht,Casual,Public Sector,8.99,2,46629.19,41698.41,10208.35,0.21892617,Yes,No
3061,Mrs.,G,Herbert,,Leinster (Other),Employed,IT,10.14,3,34649.29,33887.97,7006.07,0.202199526,No,No
3062,Ms.,T,Poole,39,Leinster (Other),Employed,Retail,12.16,2,37667.93,32845.89,6578.81,0.174652815,Yes,No
3063,Mrs.,H,King,31,Munster,Employed,IT,5.84,6,92988.61,80358.3,26058.9,0.280237547,No,No
3064,Mr.,J,Willis,33,Leinster (Other),Self-Employed,Transport,2.2,6,45680.93,42696.3,10617.48,0.232426967,,No
3065,Mr.,L,Stanley,46,Munster,Employed,Public Sector,,2,28170.86,26153.15,5230.63,0.185675198,Yes,No
3066,Ms.,A,Stewart,47,Leinster (Other),Self-Employed,Agriculture,22.36,2,36588.45,34099.56,7092.82,0.193854071,No,No
3067,Ms.,S,Watts,48,Leinster (Other),Self-Employed,Agriculture,22.56,2,26990.24,26741.05,5348.21,0.198153481,No,No
3068,Mr.,E,Hamilton,,Dublin,Casual,IT,,3,36955.36,32426.77,6485.35,0.175491458,No,No
3069,Mr.,F,Garner,53,Leinster (Other),Self-Employed,Agriculture,,2,21573.26,19391.39,3878.28,0.179772552,No,Yes
3070,Ms.,B,Stevenson,45,Dublin,Employed,Public Sector,12.64,3,29579.57,26498.41,5299.68,0.179166905,Yes,No
3071,Ms.,J,Akhtar,39,Leinster (Other),Self-Employed,Public Sector,,2,48023.29,42625.98,10588.65,0.220489891,Yes,No
3072,Mr.,D,Bruce,42,Connacht,Self-Employed,Agriculture,19.5,2,22653.72,22363.13,4472.63,0.197434682,Yes,No
3073,Mr.,T,Miller,43,Leinster (Other),Self-Employed,Finance,21.17,2,27301.98,24848.31,4969.66,0.182025626,No,Yes
3074,Mr.,L,Alexander,36,Munster,Employed,Public Sector,10.12,3,40202.27,38384.7,8849.73,0.220130107,Yes,No
3075,Ms.,L,Gibson,48,Munster,Employed,Public Sector,19.87,3,26597.33,25225.45,5045.09,0.189684077,Yes,No
3076,Mr.,R,Walker,49,Connacht,Self-Employed,Agriculture,23.89,3,22616.96,20682.64,4136.53,0.182895049,No,Yes
3077,Mr.,A,Campbell,43,Connacht,Self-Employed,Agriculture,17.5,2,35499.33,33389.33,6801.63,0.191598827,No,Yes
3078,Mr.,P,Walker,21,Dublin,Employed,Finance,1.91,6,29231.61,26509.92,5301.98,0.181378309,No,Yes
3079,Mr.,E,McDonald,28,Munster,Self-Employed,IT,2.01,4,51464.17,48626.99,13049.07,0.253556406,No,No
3080,Mr.,L,Lee,31,Leinster (Other),Self-Employed,Transport,2.19,6,43462.27,42131.71,10386,0.238965889,No,Yes
3081,Ms.,H,Knowles,44,Leinster (Other),Self-Employed,Construction,4.43,13,23036.4,22417.61,4483.52,0.194627633,No,No
3082,Mrs.,A,Henderson,28,Leinster (Other),Casual,Finance,4.1,5,31645.83,28094.12,5618.82,0.177553251,No,No
3083,Mr.,M,Garner,34,Leinster (Other),Employed,Public Sector,9.74,3,45814.96,44031.87,11165.07,0.24369922,Yes,No
3084,Mr.,A,Lee,54,Leinster (Other),Self-Employed,Agriculture,29.22,3,32637.42,29647.86,5929.57,0.181680108,Yes,Yes
3085,Ms.,J,Smith,42,Leinster (Other),Employed,Public Sector,10.54,1,71216.05,61034.46,18136.13,0.25466352,Yes,No
3086,Ms.,D,Naylor,37,Munster,Casual,Transport,0.89,9,42153.98,37988.49,8687.28,0.206084455,No,Yes
3087,Mr.,H,Bruce,43,Dublin,Employed,Public Sector,14.5,3,24249.69,21633.78,4326.76,0.178425374,No,No
3088,Mrs.,B,Boyle,37,Leinster (Other),Employed,Finance,6.97,8,80004.37,72634.48,22892.14,0.28613612,No,No
3089,Mr.,A,Docherty,41,Munster,Self-Employed,Agriculture,15.19,2,39641.63,38062.6,8717.67,0.219911997,No,Yes
3090,Mrs.,V,Findlay,45,Leinster (Other),Employed,Public Sector,16.14,3,50182.99,42746.64,10638.12,0.211986572,Yes,No
3091,Mr.,M,Cunningham,39,Connacht,Casual,Public Sector,9.54,1,43195.96,37486.54,8481.48,0.196348918,Yes,No
3092,Mr.,W,Atkins,47,Munster,Self-Employed,Agriculture,22.26,2,35909.06,33645.49,6906.65,0.192337254,No,Yes
3093,Ms.,A,Howells,51,Leinster (Other),Employed,Public Sector,17.75,3,31857.78,29189.69,5837.94,0.183250057,No,No
3094,Ms.,Y,Kerr,23,Munster,Employed,Agriculture,1.3,6,44166.27,33179.53,6715.61,0.152052913,,Yes
3095,Mrs.,K,Thompson,51,Munster,Employed,Public Sector,,3,56631.2,54308.58,15378.52,0.271555609,Yes,No
3096,Ms.,L,Owen,35,Munster,Employed,Public Sector,8.6,2,23903.66,20648.62,4129.72,0.172765175,Yes,No
3097,Mr.,A,Hay,38,Connacht,Self-Employed,Construction,1.26,8,89058.85,77999.24,25091.69,0.281742803,Yes,Yes
3098,Mr.,R,Allan,,Dublin,Casual,IT,6.94,4,56776.44,53357.51,14988.58,0.263992952,No,No
3099,Mr.,D,Aitken,36,Munster,Self-Employed,Construction,1.12,9,41884.74,39880.45,9462.98,0.225929062,No,Yes
3100,Mr.,M,Stewart,47,Munster,Employed,Public Sector,11.01,2,44197,40738.64,9814.84,0.222070276,Yes,No
3101,Mr.,A,Gray,26,Dublin,Employed,Finance,3.23,6,52581.58,51081.15,14055.27,0.267304064,No,No
3102,Mr.,S,Davidson,32,Dublin,Employed,Finance,4.44,4,38570.45,35095.37,7501.1,0.194477897,No,No
3103,Mrs.,E,Hutchinson,31,Munster,Self-Employed,IT,6.39,6,62393.63,46137.34,12028.31,0.192781058,No,Yes
3104,Mr.,L,Clayton,,Munster,Employed,IT,1.17,7,55779.24,50671.04,13887.13,0.248965924,No,No
3105,Mr.,T,Jackson,32,Munster,Employed,Finance,,4,46446.87,43969.72,11139.59,0.239835106,No,No
3106,Ms.,W,Smith,48,Dublin,Self-Employed,Professional,18.8,2,75818.7,75157.79,23926.69,0.315577687,No,No
3107,Mr.,J,Kirby,45,Connacht,Self-Employed,Retail,16.44,2,16877.75,15904.32,3180.86,0.188464695,No,No
3108,Mr.,N,King,44,Leinster (Other),Self-Employed,Agriculture,24.01,2,26656.97,25809.1,5161.82,0.193638662,No,No
3109,Ms.,F,Gough,32,Dublin,Casual,IT,4.95,6,74445.95,65478.92,19958.36,0.268091951,No,No
3110,Mr.,M,Schofield,,Connacht,Self-Employed,Agriculture,4.86,2,13539.7,11634.97,2326.99,0.171864222,Yes,Yes
3111,Ms.,H,McMillan,22,Leinster (Other),Employed,Finance,1.74,8,59776.8,52513.61,14642.58,0.24495423,No,No
3112,Mr.,O,Fitzgerald,34,Leinster (Other),Employed,Construction,7.01,2,27728.94,26275.27,5255.05,0.189514998,Yes,No
3113,Ms.,T,Mitchell,44,Leinster (Other),Employed,Transport,16.03,2,51330.34,47062.44,12407.6,0.241720589,Yes,No
3114,Mr.,C,Atkinson,33,Leinster (Other),Employed,Retail,11.8,2,44233.64,41479.46,10118.58,0.228753049,Yes,No
3115,Mrs.,S,Ritchie,43,Leinster (Other),Employed,Public Sector,14.81,2,29737.24,27565.79,5513.16,0.18539582,Yes,No
3116,Mrs.,B,Aitken,48,Dublin,Employed,Public Sector,19.54,3,70864.91,64746.41,19658.03,0.277401467,,No
3117,Mrs.,N,Milne,36,Munster,Self-Employed,IT,3.64,4,40091.3,35596.63,7706.62,0.192226742,Yes,Yes
3118,Ms.,E,Smith,45,Munster,Self-Employed,Public Sector,14.98,2,71954.01,69249.18,21504.16,0.298859786,,No
3119,Mr.,F,Bell,56,Dublin,Self-Employed,Professional,23.07,2,55367.38,53331.61,14977.96,0.270519573,No,No
3120,Mrs.,T,Watt,41,Dublin,Self-Employed,Construction,1.26,12,82474.12,76849.57,24620.32,0.298521767,,No
3121,Mr.,V,Kerr,40,Munster,Employed,Public Sector,9.21,2,61186.46,58620.08,17146.23,0.280229155,Yes,No
3122,Mr.,R,Aitken,43,Leinster (Other),Self-Employed,Public Sector,9.42,2,30669.79,29110.73,5822.15,0.189833383,Yes,No
3123,Ms.,E,Butcher,34,Munster,Self-Employed,Transport,1.14,7,66655.37,66050.5,20192.71,0.302941984,Yes,No
3124,Mrs.,B,Coleman,44,Munster,Self-Employed,Transport,12.08,3,27859.64,26750,5350,0.192034068,Yes,No
3125,Mr.,C,Lawrence,42,Dublin,Self-Employed,Construction,4.35,11,26236.36,24937.09,4987.42,0.19009573,,Yes
3126,Mr.,M,White,42,Munster,Employed,Public Sector,10.22,2,21357.33,19237.78,3847.56,0.180151732,Yes,No
3127,Mrs.,C,Jones,50,Leinster (Other),Employed,Public Sector,16.56,3,56888.66,49678.69,13480.26,0.236958649,Yes,No
3128,Ms.,K,Bell,27,Dublin,Employed,Finance,2.1,6,35415.24,31656.42,6331.28,0.178772754,,No
3129,Mr.,O,Forbes,44,Munster,Self-Employed,Agriculture,20.07,2,36868.9,36363.33,8020.97,0.217553819,No,No
3130,Mrs.,H,Rose,40,Connacht,Employed,Public Sector,10.99,2,36051.71,34192.72,7131.02,0.197799771,No,No
3131,Mrs.,W,Black,24,Dublin,Employed,Finance,1.44,5,41502.07,34554.95,7279.53,0.175401612,No,Yes
3132,Mrs.,A,Stevens,33,Munster,Employed,Transport,8.12,2,48381.12,41397.23,10084.86,0.208446187,Yes,No
3133,Mrs.,P,Fraser,,Munster,Employed,Public Sector,8.1,3,32688.36,28265.29,5653.06,0.172938012,Yes,No
3134,Mr.,E,McDonald,43,Munster,Employed,Public Sector,15.98,2,24440.62,23397.33,4679.47,0.191462819,,No
3135,Ms.,S,Turnbull,43,Leinster (Other),Employed,Transport,17.91,3,21944.85,21882.67,4376.53,0.199433124,No,No
3136,Mr.,N,Wright,33,Dublin,Self-Employed,Finance,0.75,7,45169.06,42625.1,10588.29,0.234414663,Yes,Yes
3137,Ms.,B,Patel,43,Leinster (Other),Employed,Public Sector,11.28,2,22294.94,20186.21,4037.24,0.181083241,Yes,No
3138,Mrs.,L,McLean,38,Connacht,Self-Employed,Transport,1.33,10,54212.76,50645.78,13876.77,0.255968706,No,No
3139,Mr.,R,Walker,43,Dublin,Self-Employed,Agriculture,17.48,2,44249.7,39486.26,9301.37,0.210201877,No,Yes
3140,Ms.,M,Hilton,51,Connacht,Employed,Public Sector,17.36,2,22734.77,21269.64,4253.93,0.187111196,Yes,No
3141,Mrs.,B,Bradley,45,Munster,Employed,Public Sector,19.35,2,65521.41,60846.45,18059.04,0.275620442,Yes,No
3142,Ms.,L,Wallace,37,Leinster (Other),Employed,Public Sector,,2,27754.14,23822.95,4764.59,0.171671325,Yes,No
3143,Mr.,A,Whitehead,43,Munster,Employed,Public Sector,14.48,2,51487.87,48806.81,13122.79,0.254871487,Yes,No
3144,Mr.,E,Allan,27,Leinster (Other),Employed,Professional,2.42,7,46670.1,44220.22,11242.29,0.240888492,No,No
3145,Mrs.,K,Thomson,21,Dublin,Casual,Finance,1.48,6,43317.22,39312.11,9229.97,0.21307854,No,No
3146,Mr.,F,Hughes,49,Connacht,Casual,Agriculture,25.03,2,37903.79,34328.62,7186.73,0.189604522,,Yes
3147,Mr.,R,Mahmood,36,Leinster (Other),Self-Employed,Public Sector,10.42,2,45334.68,38774.77,9009.66,0.198736596,No,No
3148,Mr.,K,Munro,,Dublin,Employed,Finance,2.62,6,66576.21,59183.6,17377.28,0.261013356,No,No
3149,Mr.,F,Macleod,44,Munster,Self-Employed,Agriculture,20.56,2,13849.45,12625.15,2525.03,0.182319876,Yes,Yes
3150,Mr.,I,Marsden,37,Leinster (Other),Employed,Public Sector,12.17,2,42109.61,36468.26,8063.99,0.191499993,,No
3151,Mr.,W,White,48,Munster,Self-Employed,Agriculture,24.55,2,28297.38,27150.86,5430.17,0.191896564,,Yes
3152,Mr.,C,Patel,41,Leinster (Other),Employed,Public Sector,15.67,3,50335.38,46964.78,12367.56,0.245703122,No,No
3153,Mr.,T,Kelly,41,Dublin,Self-Employed,Agriculture,17.8,2,34737.37,33886.79,7005.58,0.201672723,No,Yes
3154,Mr.,A,Anderson,37,Munster,Employed,Public Sector,10.53,3,27734.09,25116.77,5023.35,0.181125467,,No
3155,Mr.,B,Watt,45,Connacht,Self-Employed,Agriculture,21.36,2,61037.33,52839.16,14776.06,0.242082345,No,Yes
3156,Mr.,C,Henry,42,Munster,Self-Employed,Transport,2.07,5,37742.02,36604.67,8119.91,0.215142433,No,No
3157,Mrs.,K,Reeves,41,Munster,Employed,Public Sector,,2,31313.64,30065.58,6013.12,0.192028777,No,No
3158,Ms.,K,Moore,44,Munster,Employed,Transport,1.97,6,27942.35,25076.28,5015.26,0.179485977,No,Yes
3159,Mr.,E,Barton,42,Leinster (Other),Self-Employed,Agriculture,17,2,23481.12,22421.94,4484.39,0.190978539,No,Yes
3160,Mr.,A,Gray,41,,Employed,Transport,,9,39329.69,37032.46,8295.31,0.210917249,No,No
3161,Mrs.,C,Reilly,31,Leinster (Other),Casual,Finance,2.66,5,34812.23,33353.21,6786.82,0.194955049,No,No
3162,Mr.,D,Vincent,44,Leinster (Other),Employed,Public Sector,15.51,1,32178.55,28355.49,5671.1,0.176238519,Yes,No
3163,Mr.,Z,Ferguson,46,Leinster (Other),Self-Employed,Agriculture,21.85,2,34504.98,31766.1,6353.22,0.184124726,No,Yes
3164,Mrs.,K,Anderson,,Munster,Employed,IT,9.55,5,37583.46,33478.83,6838.32,0.181950252,No,No
3165,Ms.,I,Christie,45,Dublin,Employed,Public Sector,17.58,3,62546.27,57299.03,16604.6,0.265477062,No,No
3166,Mr.,M,Marshall,48,Leinster (Other),Employed,Finance,15.62,2,22836.39,21921.96,4384.39,0.191991379,Yes,No
3167,Ms.,J,Thornton,40,Munster,Employed,Public Sector,12.89,2,54388.22,50903.05,13982.25,0.257082324,Yes,No
3168,Ms.,R,Mahmood,49,Connacht,Self-Employed,Public Sector,22.32,2,46664.04,42354.66,10477.41,0.224528566,,No
3169,Mr.,S,Vaughan,37,Munster,Self-Employed,Agriculture,17.3,2,40700.85,37590.34,8524.04,0.209431498,Yes,Yes
3170,Mrs.,E,Reynolds,36,Leinster (Other),Employed,Public Sector,9.27,1,44100.76,39256.73,9207.26,0.208777808,Yes,No
3171,Mrs.,A,Blackburn,24,Dublin,Casual,IT,2.03,4,58044.11,52834.79,14774.26,0.254535042,No,No
3172,Mr.,B,Bond,29,Connacht,Self-Employed,Finance,3.32,6,24313.17,21574.24,4314.85,0.177469659,No,No
3173,Mr.,G,Parkinson,48,,Self-Employed,Agriculture,23.1,2,20448.57,19952.38,3990.48,0.195147142,,Yes
3174,Ms.,F,Kennedy,42,Leinster (Other),Employed,Public Sector,10.24,2,32918.54,28699.69,5739.94,0.174368001,Yes,No
3175,Ms.,J,Law,42,Dublin,Employed,Public Sector,11.6,2,17824.87,16018.56,3203.71,0.179732587,Yes,No
3176,Ms.,A,Brown,36,Dublin,Self-Employed,Construction,4.36,7,51344.01,49601.44,13448.59,0.261931041,No,No
3177,Ms.,Y,Hay,,Dublin,Employed,Public Sector,9.12,2,44372.46,38955.06,9083.57,0.204711887,Yes,No
3178,Mr.,S,Marshall,45,Munster,Employed,Public Sector,12.37,3,30632.51,29233.71,5846.74,0.190867154,Yes,No
3179,Mr.,C,Craig,38,Connacht,Self-Employed,Agriculture,13.89,2,26110.07,24436.45,4887.29,0.187180272,No,Yes
3180,Mr.,M,Weston,35,Connacht,Employed,Transport,11.23,2,32190.32,25670.11,5134.02,0.159489561,Yes,Yes
3181,Mr.,C,Findlay,33,Dublin,Employed,Finance,4.66,3,68905,61290.53,18241.12,0.264728539,No,No
3182,Ms.,J,Wells,37,Dublin,Employed,Public Sector,14.62,2,38233.47,33965.49,7037.85,0.184075628,Yes,No
3183,Mrs.,K,Marshall,46,Connacht,Self-Employed,Construction,4.42,7,40849.62,38452.07,8877.35,0.217317811,No,No
3184,Mrs.,B,Brooks,43,Dublin,Employed,Public Sector,11.46,2,25877.01,24556.15,4911.23,0.189791247,Yes,No
3185,Mr.,H,Murray,29,Leinster (Other),Employed,Finance,4.68,5,42013.3,40300.64,9635.26,0.229338329,No,No
3186,Mr.,C,Birch,21,Leinster (Other),Employed,Finance,1.78,6,54564.93,46443.01,12153.63,0.222737022,No,No
3187,Mr.,I,Tomlinson,38,Connacht,Self-Employed,Transport,3.76,7,60183.54,57598.47,16727.37,0.277939284,Yes,No
3188,Mr.,E,Stanley,32,Munster,Casual,Public Sector,7.25,3,26283.9,24902.01,4980.4,0.189484818,Yes,No
3189,Ms.,M,Fowler,34,Munster,Self-Employed,Transport,7.34,2,27840.76,24590.3,4918.06,0.176649632,Yes,No
3190,Mrs.,A,Boyle,43,Leinster (Other),Employed,Public Sector,16.78,2,26393.19,23547.09,4709.42,0.178433149,No,No
3191,Mr.,K,Paterson,38,Leinster (Other),Employed,Public Sector,13.24,2,29084.23,25652.56,5130.51,0.176401782,Yes,No
3192,Mrs.,N,Sutherland,22,Connacht,Employed,IT,2.13,8,79997.98,76144.23,24331.13,0.304146805,,No
3193,Mr.,L,Evans,20,Munster,Self-Employed,Finance,1.17,4,69685.26,65468.57,19954.11,0.286346209,No,No
3194,Mrs.,L,Moore,58,Connacht,Employed,Transport,19.64,7,55740.03,51101.61,14063.66,0.252308081,No,No
3195,Mrs.,E,Leonard,43,Munster,Employed,Public Sector,,2,60693.97,58598.21,17137.27,0.282355397,Yes,No
3196,Mr.,A,Campbell,37,Munster,Employed,Public Sector,8.12,3,43414.39,39637.78,9363.49,0.215677106,No,No
3197,Ms.,B,White,35,Leinster (Other),Employed,Agriculture,8.36,2,55588.63,49761.81,13514.34,0.243113385,No,No
3198,Mr.,H,Owens,46,Connacht,Self-Employed,Construction,19.69,2,21017.92,19393.98,3878.8,0.184547282,No,No
3199,Mr.,C,Paterson,43,Connacht,Self-Employed,Agriculture,17.69,2,16463.57,16080.94,3216.19,0.195351919,No,Yes
3200,Mrs.,A,Duncan,31,Dublin,Employed,Finance,4.88,4,36592.29,35703.84,7750.57,0.211808826,No,No
3201,Mr.,C,Craig,48,Dublin,Employed,Professional,20.02,4,89189.35,85654.11,28230.19,0.316519741,No,No
3202,Ms.,A,Aitken,50,Leinster (Other),Self-Employed,Agriculture,22.9,2,13514.05,12598.14,2519.63,0.186445218,No,Yes
3203,Ms.,A,Stewart,28,Leinster (Other),Employed,IT,3.57,5,55002.94,51356.88,14168.32,0.257592049,No,No
3204,Ms.,J,Humphries,26,Leinster (Other),Employed,Finance,4.39,6,87136.04,74228.13,23545.53,0.270215745,,No
3205,Ms.,G,Hamilton,55,Dublin,Self-Employed,Professional,20.09,4,71322.79,69852.2,21751.4,0.304971244,No,No
3206,Ms.,D,Lawrence,28,Dublin,Casual,IT,4.47,6,80421.84,73977.47,23442.76,0.291497434,No,No
3207,Mrs.,E,Short,42,Munster,Employed,Public Sector,14.15,2,34287.04,31628.63,6325.73,0.184493325,Yes,No
3208,Ms.,L,Pritchard,46,Munster,Employed,Transport,17.27,1,21887.97,19078.45,3815.69,0.174328181,Yes,No
3209,Mr.,T,Armstrong,51,Connacht,Self-Employed,Agriculture,25.46,2,60788.47,57693.45,16766.31,0.275813982,No,No
3210,Mr.,X,Kelly,45,Munster,Self-Employed,Agriculture,21.9,2,19128.18,18637.16,3727.43,0.194865899,No,Yes
3211,Mr.,L,Sheppard,,Leinster (Other),Employed,Finance,7.17,6,68923.16,61944.21,18509.13,0.268547321,No,No
3212,Ms.,M,Connor,26,,Employed,Retail,2.24,6,53760.8,47668.21,12655.97,0.235412605,No,No
3213,Ms.,L,Reid,38,Munster,Self-Employed,Construction,1.49,7,52866.12,50631.22,13870.8,0.262375979,No,No
3214,Mrs.,J,Miah,35,Dublin,Employed,Construction,7.39,2,19053.99,16950.5,3390.1,0.17792074,Yes,No
3215,Mr.,A,Mackenzie,52,,Self-Employed,Agriculture,27.14,2,31191.95,29414.14,5882.83,0.188600905,Yes,No
3216,Ms.,C,Bibi,39,Leinster (Other),Employed,Public Sector,12.21,2,69628.11,63303.38,19066.39,0.27383179,Yes,No
3217,Ms.,D,Lees,46,Leinster (Other),Employed,Public Sector,14.94,1,37194.21,34328.38,7186.64,0.193219321,No,No
3218,Ms.,M,Fraser,34,Munster,Employed,Public Sector,,2,34546.2,30675.23,6135.05,0.17758972,No,No
3219,Ms.,M,Dickson,,Leinster (Other),Employed,Construction,2.45,8,24436.31,21780.83,4356.17,0.178266277,No,Yes
3220,Mr.,I,Yates,44,Leinster (Other),Self-Employed,Construction,2.51,10,42783.28,41467.53,10113.69,0.236393516,No,No
3221,Mr.,A,Parkinson,36,Leinster (Other),Self-Employed,Transport,1.95,4,38477.29,36558.17,8100.85,0.210535877,Yes,No
3222,Mr.,Z,Stephens,37,Leinster (Other),Employed,Public Sector,14.71,2,50036.1,45740.98,11865.8,0.237144781,Yes,No
3223,Ms.,C,Brown,31,Dublin,Casual,Finance,4.82,10,35808.66,33216.93,6730.94,0.187969614,No,No
3224,Mr.,F,Scott,47,Connacht,Casual,Agriculture,19.3,2,32867.42,31303.06,6260.61,0.190480725,No,No
3225,Mrs.,R,Fraser,,Munster,Employed,Finance,3.39,2,46647.45,42872.96,10689.91,0.229163866,Yes,No
3226,Ms.,K,Mackay,44,Dublin,Employed,IT,16.06,1,41043.23,38470.24,8884.8,0.216474191,Yes,No
3227,Mrs.,M,Andrews,36,Leinster (Other),Employed,Public Sector,7.69,2,22325.21,20376.36,4075.27,0.182541172,Yes,No
3228,Mrs.,I,Craig,52,Leinster (Other),Employed,Public Sector,22.65,1,75272.1,64789.76,19675.8,0.261395657,Yes,No
3229,Mrs.,A,Brown,42,Connacht,Self-Employed,Transport,17.02,1,22898.15,21037.21,4207.44,0.183745848,,Yes
3230,Mr.,M,Reilly,32,Leinster (Other),Self-Employed,Finance,3.5,3,43866.86,38212.79,8779.24,0.200133768,No,No
3231,Mr.,L,O'Donnell,38,Munster,Self-Employed,Finance,15.77,2,16104.75,15616.74,3123.35,0.193939676,No,No
3232,Ms.,S,Moore,24,Dublin,Employed,IT,2.64,7,73686.35,65109.84,19807.03,0.268801888,,No
3233,Mr.,L,Gould,36,Dublin,Employed,Public Sector,7.7,2,31007.76,27667.68,5533.54,0.178456619,,No
3234,Ms.,A,Reilly,49,,Employed,Public Sector,16.28,2,53473.92,46183.33,12047.17,0.225290572,Yes,No
3235,Mrs.,Z,Benson,40,Connacht,Employed,Public Sector,12.1,2,41195.9,38415.96,8862.54,0.215131603,No,No
3236,Mrs.,M,Read,31,Connacht,Self-Employed,Finance,2.66,3,76062.3,72646.18,22896.93,0.30102863,No,No
